acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-19.89,-26.54,2.97,-0.75,-0.43,0.3,JUM
-3.95,-8.12,1.44,0.73,1.24,-0.05,JUM
1.29,4.8,-1.88,0.06,1.05,0.52,JUM
3.98,-0.62,1.95,-0.06,-0.38,-0.03,JUM
-1.91,-0.73,-2.06,-0.33,-1.47,-0.14,JUM
-0.4,0.2,-1.75,-0.45,-0.17,-0.1,JUM
0.76,0.54,1.57,-0.64,0.14,-0.01,JUM
0.56,-0.09,0.88,0.23,0.24,-0.02,JUM
-8.37,-9.76,1.62,0.06,0.62,-0.13,JUM
-24.73,-33,-2.02,-0.33,-2.14,-0.32,JUM
-21.6,-29.69,1.08,-0.6,0.64,-0.1,JUM
-8.61,-10.68,1,-0.57,-1.12,0.15,JUM
0.69,2.88,0.5,-0.22,0.89,0.31,JUM
3.67,-0.26,2.72,0.88,0.54,0.14,JUM
-0.62,-0.59,-3.61,0.48,-0.24,-0.22,JUM
-0.18,0.52,-1.55,-0.3,-0.06,-0.15,JUM
0.7,0.45,1.73,-0.3,-0.59,0.12,JUM
0.06,-0.41,0.11,0.4,-0.51,-0.16,JUM
-4.49,-3.56,-1.27,0.24,0.69,-0.14,JUM
-19.76,-28.09,0.31,-0.56,-1,-0.76,JUM
-23.7,-32.52,3.3,-1.32,-0.71,0.26,JUM
-10.11,-19.67,4.05,-0.48,0.43,0.18,JUM
-3.07,-2.79,0.42,0.22,0.78,-0.14,JUM
2.78,3,0.99,-0.33,0.3,0.58,JUM
1.67,-1.14,0.31,0.06,-0.63,0.04,JUM
0.33,-0.43,-1.74,0.32,0.1,-0.1,JUM
0.08,0.61,-0.98,0.04,0.34,-0.03,JUM
0.06,-0.17,0.83,0.18,0.26,-0.02,JUM
-1.41,-1.35,-0.36,0.41,0.7,-0.08,JUM
-12.3,-20.8,1.32,0.4,0.12,-0.13,JUM
-25.99,-35.24,-0.28,-0.77,-1.2,-0.23,JUM
-14.7,-21.99,0.98,-0.34,0.25,0.31,JUM
-4.64,-4.96,0.44,0.61,1.47,-0.22,JUM
2.08,3.64,-0.45,-0.41,-0.01,0.66,JUM
2.46,0.11,1.26,0.1,-0.04,-0.06,JUM
-1.68,-0.69,-0.87,0.44,-0.52,-0.12,JUM
-0.65,0.53,-2.22,0.2,0.18,0.13,JUM
0.06,0.45,-0.14,-0.19,0.33,0.2,JUM
-0.57,-0.67,0.15,-0.09,-0.08,0.18,JUM
-8.11,-11.51,0.68,0.19,0.83,-0.02,JUM
-23.64,-29.53,-1.5,-0.6,-1.81,-0.49,JUM
-21.67,-28.84,1.96,-0.23,0.2,0.22,JUM
-11.61,-14.63,2.26,-0.18,0.65,0.32,JUM
-0.45,-0.19,0.35,0.4,1.24,0.32,JUM
4.43,2.88,0.5,-0.17,0.56,0.4,JUM
1.33,-1.34,-0.1,-0.64,-1.78,-0.19,JUM
-0.79,-1.05,-0.47,-0.01,-0.19,-0.2,JUM
0.14,0.42,-1.12,0.15,0.64,0.03,JUM
0.72,-0.51,0.9,-0.36,-0.15,0,JUM
-3.63,-4.62,0.87,-0.11,0,-0.16,JUM
-20.01,-30.19,-0.47,0.02,-1.34,-0.91,JUM
-25.33,-32.9,2.96,-0.87,-0.92,-0.65,JUM
-13.47,-13.66,2.99,0.64,1.69,0.09,JUM
-0.01,1.46,-2.79,0.85,1.55,0.29,JUM
3.95,1.5,1.14,-0.18,0.05,0.26,JUM
0.14,-0.82,-0.75,0.22,-0.6,-0.35,JUM
-0.84,0.69,-2.83,-0.17,-0.31,-0.21,JUM
-0.5,0.52,-0.15,-0.54,-0.21,0.16,JUM
-0.28,-0.18,0.8,-0.01,0.02,0.14,JUM
-1.03,-0.92,-0.23,0.28,0.49,0.21,JUM
-11.74,-17.43,2.01,0.31,-0.12,0.14,JUM
-24.06,-30.5,2.08,-0.53,-0.07,-0.23,JUM
-20.22,-27.94,0.8,-0.29,-1.29,0.11,JUM
-11.26,-13.24,3.53,-0.3,0.08,-0.24,JUM
-2.23,1.64,-0.59,0.44,0.49,0.56,JUM
6.55,0.35,0.91,0.09,0.49,0.52,JUM
0.6,-1.13,-0.45,0.23,-0.61,-0.43,JUM
-0.48,0.04,-3.05,0.06,-0.52,-0.12,JUM
-0.3,-0.14,-1.02,-0.48,-0.26,0.03,JUM
0.47,-0.61,1.24,-0.34,-0.07,0.11,JUM
-3.72,-1.63,1.26,0.16,0.49,0.41,JUM
-12.04,-12.98,1.43,0.37,0.39,0.61,JUM
-22.31,-33.36,5.23,0.84,0.4,0.93,JUM
-22.81,-22.92,-1.78,1.27,1.48,-0.99,JUM
-13.18,-8.79,0.26,-0.12,0.95,-0.46,JUM
0.5,1.26,-1.61,-0.54,0.28,-0.04,JUM
2.29,2.05,1.46,-1.13,-0.31,-0.3,JUM
0.45,0.75,3.01,-0.65,-1.13,-0.36,JUM
-0.5,0.55,0.46,0.62,-0.26,-0.39,JUM
-0.53,0.53,-1.59,-0.04,0.1,-0.05,JUM
-1.91,-0.92,-0.47,-0.49,-0.63,0.17,JUM
-6.19,-13.01,2.21,-0.05,0.48,-0.14,JUM
-25.35,-34.04,1.86,-0.25,-1.29,-0.59,JUM
-20.37,-26.36,-2.77,-0.29,0.33,0.43,JUM
-6.98,-10.5,1.57,-0.69,0.2,0.55,JUM
3.77,2.69,-0.23,-0.82,0.44,0.55,JUM
5.31,0.99,3.9,-0.34,-0.03,0.13,JUM
-0.18,-0.68,-0.35,-0.17,-1.36,-0.37,JUM
-0.23,-0.42,-0.04,0.22,0,0.04,JUM
0.38,0.06,-0.79,0.04,-0.13,0.07,JUM
-1.25,-1.2,0.99,-0.14,-0.25,0.13,JUM
-9.4,-11.93,2.11,0.4,0.34,0.08,JUM
-25.66,-27.28,0.98,-0.58,-0.62,-0.14,JUM
-24.51,-28.64,2.8,-0.63,-1.13,-0.45,JUM
-11.54,-12.23,3.56,0.78,1.64,0.54,JUM
-0.39,3.32,-3.21,0.8,1.23,0.07,JUM
6.01,1.19,2.43,-0.24,0.53,0.45,JUM
-0.31,-0.19,-1.4,0.13,-1.07,-0.55,JUM
-0.6,0.19,-2.84,-0.09,-0.2,-0.2,JUM
-1.12,0.52,-0.25,-0.53,-0.33,0.06,JUM
-0.23,-0.37,0.95,0.11,0.24,0.19,JUM
-4.99,-3.79,0.35,0.36,0.71,0.31,JUM
-17.18,-21.17,-2.48,0.04,-0.27,-0.08,JUM
-27.12,-30.33,5.75,-1.04,-0.73,0.18,JUM
-15.69,-19.18,1.58,0.08,0.37,0.32,JUM
-5.28,-5.43,0.24,0.25,0.36,-0.46,JUM
0.86,3.07,0.8,-0.42,0.43,0.54,JUM
4.3,0.2,1.29,0.24,-0.38,-0.29,JUM
-1.09,-0.24,-1.68,0.1,-0.97,-0.44,JUM
-1.13,0.31,-1.86,-0.12,-0.45,-0.2,JUM
-2.67,-1.16,-0.66,-0.28,-0.33,0.13,JUM
-5.79,-3.93,1.85,-0.14,0.14,0.61,JUM
-12.29,-14.73,3,0.42,0.4,0.36,JUM
-12.18,-14.18,0.82,0.12,0.03,-0.07,JUM
-12.69,-9.33,4.33,-0.65,-0.21,0.58,JUM
-5.77,-7.44,0.54,-0.08,0.06,0.01,JUM
-5.53,-7.13,0.41,-0.14,0.06,-0.08,JUM
-5.35,-6.32,0.11,-0.29,-0.21,-0.13,JUM
-5.6,-5.39,0.45,-0.47,-0.47,0,JUM
-5.9,-5.99,0.74,-0.47,-0.39,0.25,JUM
-10.63,-13.47,1.87,0.17,-0.05,0.53,JUM
-7.48,-21.33,1.61,0.77,0.77,0.13,JUM
-10.47,-13.52,0.79,0.67,0.77,-2.03,JUM
-5.43,-2.46,-1.66,0.71,1.02,-0.49,JUM
-2.03,1.94,-0.99,-0.23,0.33,0.16,JUM
0.75,1.01,0.92,-0.12,-0.1,0.52,JUM
0.57,0.41,1.28,0.28,0.23,0.38,JUM
-0.32,-1,-0.05,0.69,0.41,-0.08,JUM
-12.65,-20.82,4.18,0.14,0.03,0.21,JUM
-18.96,-33.34,0.43,0.05,-0.68,-0.97,JUM
-14.43,-17.19,2.65,-1.21,-0.17,-0.85,JUM
-1.44,2.17,0.94,-0.43,0.64,0.31,JUM
2.68,3.09,1.28,-0.39,0.11,-0.13,JUM
-0.6,2.02,1.59,-0.21,-0.52,-0.14,JUM
-1.11,0.74,1.5,0.55,0.51,-0.03,JUM
-1.98,0.34,-0.94,0.79,0.38,0.15,JUM
-6.58,-9.19,0.65,0.01,0.6,0.45,JUM
-19.14,-38.3,0.87,-0.3,-1.49,-0.9,JUM
-15.27,-24.05,0.87,-0.66,0.23,-0.14,JUM
-4.8,0.67,0.07,-0.55,0.73,0.25,JUM
5.36,2.4,1.48,-0.64,0.78,0.77,JUM
1.38,1.67,1.29,-0.32,-0.76,-0.14,JUM
-0.19,0.4,1.72,0.45,0.05,-0.17,JUM
-1.41,-0.05,-0.82,0.7,-0.18,0.01,JUM
-4.64,-4.52,-0.77,0.1,0.5,0.15,JUM
-11.96,-36.17,0.34,0.24,-0.74,-0.49,JUM
-19.64,-27.75,-1.29,-1.02,-0.85,-0.59,JUM
-4.82,-2.57,1.08,-1.7,-1.02,0.01,JUM
4.15,3.29,2.97,-0.79,0.25,0.6,JUM
1.08,1.62,2.03,-0.31,-0.81,-0.01,JUM
-1.01,-0.1,2.04,0.51,0.33,-0.02,JUM
-1.32,-0.05,-0.23,1.01,0.64,0.2,JUM
-3.69,-5.32,-0.57,0.41,0.45,0.36,JUM
-14.62,-33.67,1.64,0.36,-0.51,-0.33,JUM
-18.34,-28.34,-1.15,-0.59,-0.36,-0.96,JUM
-8.77,-4.13,1.86,-1.2,-0.4,-0.08,JUM
2.95,3.32,2.18,-0.24,0.61,0.96,JUM
2.74,1.81,1.4,0.33,0.14,0.17,JUM
-0.97,0.02,0.35,0.7,0.34,-0.17,JUM
-2.11,-0.05,-1.33,0.59,-0.05,0.09,JUM
-3.3,-1.83,-1.15,0.05,0.19,0.25,JUM
-13.38,-30.27,4.23,-0.08,-0.42,0.35,JUM
-20.74,-30.76,1.47,-0.15,-0.32,-0.7,JUM
-9.19,-11.21,0.72,-1.17,-0.7,-0.09,JUM
-0.1,3.33,1.02,-0.92,-0.1,0.59,JUM
2.93,2.1,2.84,-0.25,-0.4,0.01,JUM
-0.4,-0.04,1.19,0.41,-0.19,-0.05,JUM
-1.64,-0.5,0.3,0.76,0.52,-0.03,JUM
-2.59,-1.75,-2.25,0.55,0.34,0.04,JUM
-13.15,-24.67,2.99,-0.41,-0.52,0.38,JUM
-15.99,-31.96,2.38,-0.37,-0.76,-0.82,JUM
-9.25,-9.28,-0.28,-0.16,1.34,-0.65,JUM
-0.27,3.66,-0.29,-0.68,0.69,0.69,JUM
1.64,1.34,1.51,-0.67,-0.98,-0.02,JUM
-0.75,-0.47,1.35,-0.1,-0.28,-0.01,JUM
-1.29,-0.52,1.4,0.65,0.61,0.05,JUM
-4.74,-4.75,-0.79,0.43,0.43,0.18,JUM
-13.37,-34.18,0.6,0.22,-1.01,-0.32,JUM
-16.97,-25.47,-1.19,-0.71,0.21,-0.85,JUM
-5.64,-2.13,2.16,-0.73,0.97,0.01,JUM
2.97,2.79,1.66,-0.13,0.87,0.69,JUM
0.16,2.14,1.04,-0.35,-0.7,0.19,JUM
-0.06,0.04,1.48,0.23,-0.16,0.04,JUM
-2.38,0.36,-0.76,0.55,0.22,0.11,JUM
-5.93,-7.87,0.15,0,0.12,0.56,JUM
-14.79,-32.95,1.44,0.28,-0.82,-0.27,JUM
-16.83,-27.89,-0.82,0.45,0.8,-0.95,JUM
-7.87,-4.49,-1.54,-0.79,0.52,-0.19,JUM
1.22,1.79,1.98,-0.86,-0.12,0.8,JUM
2.18,1.94,1.37,-0.37,-0.3,0.2,JUM
-0.17,0.68,1.63,0.09,0.25,-0.12,JUM
-1.17,0.48,0.3,0.48,-0.17,0.05,JUM
-4.17,-2.44,0.23,0.38,0.11,0.31,JUM
-10.76,-26.22,0.29,0.85,-0.09,-0.04,JUM
-19.33,-32.73,-1.39,0.1,-0.25,-0.47,JUM
-11.26,-12.83,-1.75,-1.59,-0.84,-0.69,JUM
-0.39,2.73,2.49,-1.2,0.73,0.51,JUM
1.51,3.05,3.71,-0.46,-0.14,0.42,JUM
1.46,-0.41,2.02,0.51,0.19,0.11,JUM
-2.31,-0.05,-0.11,0.89,0.27,-0.07,JUM
-1.46,0.5,-1.52,0.47,0.14,0.24,JUM
-8.59,-13.78,1.76,0.43,0.37,0.61,JUM
-16.71,-31.28,-1.01,0.03,-0.65,-0.77,JUM
-17.71,-27.24,2.54,-0.96,-1.15,-0.85,JUM
-5.73,-7.01,0.43,-0.23,0.65,-0.38,JUM
-1.74,4.18,-1.33,-0.49,0.73,0.17,JUM
3.38,1,2.72,-1.33,-1.05,0.58,JUM
-0.11,-0.59,2.29,0.07,-0.61,-0.26,JUM
-1.53,0.03,-0.92,0.71,0.07,-0.13,JUM
-1.55,0.01,-1.8,0.11,0.11,0.18,JUM
-4.08,-4.19,0.76,-0.29,-0.01,0.6,JUM
-15.62,-32.43,2.72,0.28,-1.28,-0.16,JUM
-19.02,-32.67,1.09,0.03,1.03,-0.9,JUM
-12.18,-10.65,0.91,-0.29,0.94,-0.35,JUM
-0.71,2.81,-0.01,-0.28,0.59,0.48,JUM
2.48,3.45,1.04,-0.81,-0.15,0.22,JUM
0.28,0.15,2.34,-0.46,-1.06,-0.34,JUM
-2.59,0.53,1.9,0.34,-0.02,-0.18,JUM
-1.44,-0.04,-0.35,0.57,0.48,0.08,JUM
-4.72,-2.9,0.17,-0.06,-0.17,0.39,JUM
-11.59,-24.62,1.31,0.06,-0.46,0.35,JUM
-18.91,-34.4,0.04,0.32,-0.88,-0.2,JUM
-12.5,-16.39,-2.81,-0.14,1.16,-0.02,JUM
-0.39,0.06,0.51,-1.04,0.69,0.52,JUM
3.61,2.78,2.01,-0.98,-0.61,0.21,JUM
2.22,-0.63,2.19,-0.23,0.01,-0.41,JUM
-2.42,-0.17,1.53,0.71,-0.04,-0.34,JUM
-1.17,0.11,-2.33,0.78,0.22,0.12,JUM
-4.49,-4.31,0.54,0.02,0.65,0.65,JUM
-11,-27.67,-0.04,0.96,0.5,-0.11,JUM
-19.8,-30.09,-1.54,0.17,-0.8,-1.3,JUM
-11.99,-9.96,-1.19,-0.67,0.44,-0.71,JUM
-2.85,2.78,0.12,-1.02,0.42,0.55,JUM
3.36,1.81,4.51,-1.06,-0.39,0.57,JUM
0.07,0.13,2.59,0.29,-0.43,-0.19,JUM
-1.65,0.54,-0.2,0.61,0.06,-0.12,JUM
-2.51,-0.94,-0.85,0.16,0,0.37,JUM
-7.14,-15.65,4.6,0.46,0.48,0.51,JUM
-18.57,-32.13,0.39,0.87,-0.51,-0.62,JUM
-16.42,-22.18,-0.55,0.73,1.53,-0.31,JUM
-4.98,-3.23,-1.58,0.21,1.63,0.31,JUM
1.26,2.6,-1.15,-1.02,-0.47,0.79,JUM
3.18,0.91,2.7,-0.95,-0.9,0.46,JUM
-0.23,-0.46,1.26,0.22,-0.4,-0.05,JUM
-1.6,-0.03,-1.53,0.47,-0.18,0.08,JUM
-5.11,-5.58,0.76,-0.23,-0.08,0.42,JUM
-13.1,-26.01,1,0.31,-0.07,-0.34,JUM
-20.5,-29.39,1.39,-0.25,-0.52,-1.16,JUM
-10.9,-9.79,-0.05,-0.49,0.11,-0.28,JUM
-0.72,2.79,0.03,-0.85,0.96,0.56,JUM
4.61,2.35,4.12,-0.61,0.21,0.15,JUM
-1.19,-0.12,1.52,-0.04,-1.08,-0.42,JUM
-2.03,0.46,-1.11,0.46,0.2,-0.26,JUM
-2.48,-0.62,0.13,0.01,0.88,0.61,JUM
-6.88,-15.83,4.14,0.55,1.14,0.39,JUM
-21.55,-30.71,-3.15,0.85,-0.93,-0.8,JUM
-18.28,-23.12,-1.12,-1.03,0.29,-0.09,JUM
-3.9,-3.36,-0.09,-1.06,0.04,0.11,JUM
2.51,2.96,2.64,-1.34,0.27,0.3,JUM
1.91,0.87,3.73,0.35,0.07,-0.1,JUM
-1.1,-0.4,-1.21,0.99,-0.32,-0.29,JUM
-2.87,0.1,-4.23,0.13,-0.21,0.03,JUM
-2.95,-2.68,0.14,-0.83,0.32,0.54,JUM
-12.49,-23.47,4.14,0.64,0.34,0.28,JUM
-21.09,-28.83,-3.36,0.85,0.15,-0.17,JUM
-13.26,-16.44,-2,-1.19,-1.4,-0.3,JUM
-3.99,-1.23,0.49,-0.84,-0.55,-0.11,JUM
2.61,2.4,1.18,-0.5,0.23,0.32,JUM
0.57,1.1,1.28,-0.07,-0.41,-0.04,JUM
0.03,-0.36,-0.39,0.34,-0.7,-0.1,JUM
-2.12,0.36,-3.49,0.26,-0.59,0.25,JUM
-2.34,-4.57,0.24,-0.36,-0.39,0.54,JUM
-11.47,-19.85,3.27,0.32,1.13,-0.33,JUM
-21.27,-30.61,-1.32,-0.38,-1.32,-0.9,JUM
-16.48,-15.63,2.01,-1.23,-0.23,-0.27,JUM
-1.47,-0.13,1.61,-0.29,1,0.48,JUM
2.95,2.36,1.41,-0.14,0.56,0.39,JUM
1.44,-0.22,0.69,0.11,-0.86,-0.08,JUM
-0.64,-0.36,-0.37,0.42,-0.19,-0.19,JUM
-1.52,0.29,-2.5,0.14,-0.6,0.11,JUM
-2.51,-4.79,-0.92,-0.13,-1.2,0.15,JUM
-16.09,-25.83,5.99,0.75,1,0.15,JUM
-19.37,-28.74,0.93,-0.28,0.04,-0.96,JUM
-11.18,-12.08,2.55,-0.97,-1.15,0.02,JUM
-2.73,1.21,-0.7,-0.17,0.15,-0.01,JUM
2.16,2.04,0.06,-0.38,0.98,0.64,JUM
1.35,0.07,1.01,0.02,0.26,-0.18,JUM
-1.38,0.39,-0.76,0.21,-0.42,-0.16,JUM
-1.28,0.87,-0.31,0.09,-0.01,0.18,JUM
-6.35,-8.73,4.51,0.64,0.84,0.73,JUM
-16.59,-32.55,2.28,3.15,1.25,-0.86,JUM
-22.68,-23.4,-2.68,0.09,1.72,-0.69,JUM
-6.32,-8.14,2.61,-1.52,-1.58,0.25,JUM
1.33,2.43,-1.64,-1,-0.05,0.46,JUM
3.14,1.68,2.87,-1.2,-0.35,0.12,JUM
0.01,-0.07,1.24,-0.13,-1.04,-0.28,JUM
-2.29,0.66,-1.09,0.29,-0.11,0.05,JUM
-2.31,-1.59,-0.88,0.23,0.27,0.53,JUM
-10.48,-14.45,5.42,0.68,-0.3,0.78,JUM
-15.65,-29.57,-1.31,0.04,-0.34,-0.8,JUM
-22.29,-20.96,3.95,-0.73,-0.4,-0.39,JUM
-4.8,-8.52,2.74,-0.08,0.06,0.1,JUM
-1.24,2.2,-1.35,0.3,1.44,-0.06,JUM
1.66,1.55,-0.15,-0.59,-0.72,0.27,JUM
1.68,-0.78,2,-0.25,-0.64,-0.18,JUM
-2.34,-0.05,0.33,0.5,-0.25,-0.27,JUM
-3.45,-2.07,-0.5,0.08,-0.07,0.2,JUM
-8.41,-8.82,2.82,0.23,-0.02,0.74,JUM
-10.77,-18.25,2.34,-0.01,0.13,0.47,JUM
-14.79,-11.67,3.83,0.32,-0.04,0.76,JUM
-6.71,-8.71,0.47,0.09,0.72,0.61,JUM
-8.05,-8.01,2.26,0.02,-0.1,0.29,JUM
-5.49,-6.55,-0.22,0.24,0.51,0,JUM
-6.88,-5.81,0.48,-0.24,-0.11,-0.05,JUM
-6.08,-6.16,1.03,-0.35,-0.08,0.09,JUM
-6.44,-6.63,1.54,-0.11,0.21,0,JUM
-6.66,-6.73,1.19,-0.1,0.03,0,JUM
-6.66,-7,1.49,-0.08,-0.02,-0.05,JUM
-7.09,-6.96,1.02,-0.14,-0.02,-0.14,JUM
-3.55,-9.11,-0.78,-0.1,0.11,-0.17,RA
-5.05,-8.27,-1.01,-0.07,0.17,0.35,RA
-9.71,-9.2,-2.96,-0.76,-1.57,0.75,RA
-11.12,-9.65,-3.07,-2.35,-3.49,1.84,RA
-13.25,-9.65,-3.89,-2.2,-4.33,2.56,RA
-14.22,-11.58,-5.6,-2.59,-3.77,3.54,RA
-16.41,-11.93,-6.85,-2.37,-5.34,4.68,RA
-11.74,-9.24,-3.33,-2.48,-4.52,5.14,RA
-8.48,-6.92,-1.64,-2.33,-4.99,5.04,RA
-5.19,-4.41,1.1,-1.52,-4.95,4.63,RA
-1.82,-3.28,2.14,-1.43,-4.54,3.53,RA
0.13,-2.89,2.69,-1.07,-4.65,2.62,RA
1.6,-2.06,5.49,-0.55,-3.81,1.95,RA
1.13,-1.75,6.5,0.08,-1.42,0.79,RA
2.94,-1.23,5.7,0.19,-0.76,0.55,RA
1.78,-0.12,8.2,-0.47,-0.07,0.39,RA
2.76,0.36,8.61,0.59,0.1,-0.05,RA
1.43,0.73,9.63,-0.26,0.37,-0.08,RA
1.81,0.83,9.3,0.17,0.07,-0.15,RA
1.51,0.83,9.37,-0.13,0.41,-0.15,RA
1.31,1.06,10.05,-0.35,-0.16,0.01,RA
1.38,0.91,9.84,-0.11,0.37,-0.19,RA
1.7,1.08,10.08,-0.14,-0.25,0.02,RA
1.65,0.93,9.77,-0.12,0.28,-0.23,RA
1.67,1.02,9.47,0.06,-0.26,0.04,RA
0.91,0.99,9.58,-0.41,0.28,-0.22,RA
2.05,0.94,9.22,0.23,-0.12,-0.04,RA
0.82,1.2,9.8,-0.21,0.06,-0.11,RA
1.2,1.03,9.3,-0.02,-0.04,-0.08,RA
1.35,1.3,9.94,-0.11,-0.02,0.05,RA
1.33,1.19,9.63,0.12,0.04,-0.06,RA
1.42,1.09,9.29,-0.17,0,-0.01,RA
1.7,1.34,9.65,0.14,0.03,0.04,RA
1.15,0.95,8.88,-0.14,0.04,-0.17,RA
1.34,1.39,10.13,-0.02,0,0.16,RA
0.95,0.92,9.28,-0.23,0.07,-0.16,RA
1.41,1.49,10.06,-0.06,-0.02,0.11,RA
1.04,0.92,8.97,-0.13,-0.02,-0.12,RA
1.55,1.44,10.02,-0.04,0.05,0.07,RA
1.02,0.9,9.08,-0.12,-0.06,-0.04,RA
1.22,1.35,10,-0.09,0.08,0.02,RA
1.16,0.74,9.07,-0.08,0.08,-0.04,RA
1.36,1.33,9.81,-0.14,-0.15,0.06,RA
-0.72,-9.82,0.22,-0.11,0.06,0.05,RA
-1.11,-9.91,-0.29,-0.13,0.24,0.02,RA
-1.47,-9.9,-0.24,-0.16,0.6,0.04,RA
-3.37,-10.48,-1.97,-0.36,1.23,0.13,RA
-3.31,-10.29,-2.24,-1,1.02,0.9,RA
-4.18,-10.51,-4.02,-0.7,-0.22,1.03,RA
-5.36,-10.74,-5.8,-1.4,-0.35,1.11,RA
-6.12,-11.57,-8.34,-1.53,-1.57,1.76,RA
-7.55,-13.58,-9.5,-2.31,-2.26,2.19,RA
-7.52,-14.83,-10.09,-2.87,-2.81,3.06,RA
-7.61,-14.08,-8.24,-3.41,-3.87,3.64,RA
-7.53,-11.09,-5.79,-3.31,-5.68,4.49,RA
-5.27,-8.43,-3.24,-2.62,-5.88,4.84,RA
-5.58,-5.84,-1.74,-2.28,-6.66,5.22,RA
-1.56,-3.37,1.89,-1.98,-5.29,4.69,RA
-1.46,-2.3,2.74,-1.22,-5.63,4.44,RA
3.74,-2.04,3.94,-1.45,-4.34,3.51,RA
4.27,-1.02,5.39,-0.66,-2.66,2.53,RA
5.1,-0.59,6.72,-0.48,-1.03,1.16,RA
6.58,0.22,6.74,0.21,-0.49,0.62,RA
5.45,-0.01,6.73,-0.3,-0.23,0.37,RA
4.58,1.33,9.27,-0.24,0.25,0.12,RA
3.67,1.24,9.37,-0.5,0.36,-0.35,RA
5.07,1.21,9.68,-0.23,-0.07,-0.21,RA
3.7,1.42,9.77,-0.22,0.02,-0.11,RA
3.61,1.67,9.73,-0.14,0.45,-0.51,RA
3.4,1.42,9,-0.12,-0.09,-0.18,RA
2.72,1.69,9.74,-0.17,-0.12,-0.09,RA
3.41,1.38,8.77,0.08,0.5,-0.3,RA
3.2,1.74,9.3,-0.01,-0.02,0,RA
2.92,1.53,8.98,-0.08,0.15,-0.07,RA
3.21,1.55,8.89,0.04,0.13,0.01,RA
3.11,1.52,9.26,-0.1,0.22,-0.04,RA
3.12,1.47,9.02,-0.04,0.05,-0.04,RA
3.19,1.41,8.9,-0.19,0.05,-0.07,RA
3.25,1.65,9.6,-0.07,0.07,0,RA
-0.91,-9.52,-0.18,-0.11,-0.16,0.17,RA
-1.69,-9.54,-0.09,-0.09,-0.04,-0.08,RA
-1.53,-9.68,-0.24,-0.01,0.02,-0.09,RA
-1.81,-9.57,0.07,-0.04,-0.09,-0.12,RA
-1.8,-9.77,0.04,-0.01,0.06,-0.17,RA
-1.83,-9.62,-0.17,0.04,0.09,-0.17,RA
-2,-9.77,-0.26,0,0.02,-0.12,RA
-2.04,-9.57,-0.11,-0.06,0.05,-0.12,RA
-2.36,-9.84,-0.54,-0.09,0.03,-0.07,RA
-3.5,-9.64,-0.46,-0.32,-0.4,0.11,RA
-3.77,-9.79,-0.38,-0.38,-0.48,0.37,RA
-6.47,-9.7,-1.24,-0.5,-1.74,0.84,RA
-7.4,-10.79,-2.54,-0.96,-3.03,1.71,RA
-8.73,-10.44,-2.16,-1.09,-3.8,2.11,RA
-9.46,-10.45,-2.23,-1.41,-5.2,3.35,RA
-8.95,-10.37,-1.22,-1,-4.99,3.7,RA
-7.85,-9.25,0.75,-0.95,-5.32,3.48,RA
-9.91,-8.16,2.94,-0.22,-4.81,3.7,RA
-8.62,-7.48,4.24,-0.24,-4.08,3.45,RA
-5.19,-5.95,5.4,-0.08,-4.63,3.59,RA
-2.75,-4.35,5.95,0.14,-4.79,3.33,RA
-0.25,-3.35,5.18,0.04,-3.8,2.24,RA
1,-2.47,6.12,0.55,-2.09,1.49,RA
2.19,-2.35,5.24,0.55,-1.41,1.03,RA
2.05,-1.59,5.85,0.08,-0.94,0.55,RA
2.43,-0.91,7.7,-0.07,-0.44,0.4,RA
2.25,-0.62,7.85,-0.02,0.14,0.21,RA
2.36,-0.29,9.65,0.2,0.07,0.4,RA
2.29,-0.74,9.24,-0.13,-0.22,0.16,RA
2.03,-0.37,9.52,0.1,0.42,-0.17,RA
1.8,-0.34,9.15,-0.08,0,0.08,RA
2.52,-0.56,9.38,-0.01,0.14,0.07,RA
1.97,-0.46,9.97,-0.22,0,-0.05,RA
2.03,-0.29,9.82,-0.04,-0.05,0,RA
2,-0.48,9.28,-0.07,0.1,-0.12,RA
1.98,-0.28,9.57,-0.14,-0.04,0.05,RA
2.16,-0.4,9.35,-0.19,0.07,-0.11,RA
-2.63,-9.68,-0.07,-0.11,0.03,0.13,RA
-2.79,-10.2,-1.16,-0.51,0.33,0.39,RA
-5.05,-9.27,-0.16,-0.64,0.03,0.72,RA
-7.09,-10.29,-2.15,-0.48,-1.29,0.61,RA
-11.89,-10.84,-5.43,-1.39,-1.85,2.15,RA
-11.42,-12.57,-5.96,-1.93,-1.99,3.17,RA
-10.9,-11.56,-4.61,-2.29,-3.01,3.66,RA
-9.74,-11.97,-6.32,-2.25,-3.76,4.06,RA
-11.5,-9.44,-2.77,-2.1,-5.02,5.07,RA
-8.1,-7.27,-1.5,-2.33,-4.11,4.34,RA
-5.54,-5.02,-0.52,-1.94,-6.42,5.17,RA
-2.39,-3,3.42,-1.86,-6.02,4.26,RA
1.61,-2,2.8,-1.2,-5.31,3.12,RA
1.47,-1.81,4.02,-0.01,-4.07,2.45,RA
3.22,-1.35,5.89,0.14,-1.51,1.32,RA
3.64,-0.44,5.39,0.04,-0.45,0.64,RA
3.28,-0.01,7.67,0.09,-0.49,0.52,RA
3,0.81,9.03,-0.35,-0.17,-0.09,RA
